61	26.06490374	0.0634	-2.145859	122.792	19.302	0.540	0.00057712	0.0018	0.028473
62	10.03619651	0.0656	-0.129214	121.128	20.040	0.537	0.00055773	0.0018	0.027516
63	16.24700410	0.0657	1.974438	117.064	21.350	0.535	0.00055706	0.0018	0.027483
64	7.84113775	0.0570	-1.089379	117.121	17.280	0.533	0.00064126	0.0018	0.031637
65	32.99264014	0.0635	0.401876	114.587	20.069	0.531	0.00057584	0.0018	0.028409
66	30.83172176	0.0669	-1.463586	110.701	20.698	0.528	0.00054652	0.0018	0.026963
67	41.04971441	0.0679	2.706280	109.189	20.992	0.526	0.00053888	0.0018	0.026586
68	0.16419220	0.0720	0.159032	108.998	23.645	0.524	0.00050791	0.0018	0.025058
69	41.22735821	0.0626	2.389551	108.499	19.417	0.522	0.00058399	0.0018	0.028811
70	48.09854526	0.0586	-0.016056	101.207	18.156	0.520	0.00062479	0.0018	0.030824
71	40.15315003	0.0573	2.780491	99.704	17.511	0.518	0.00063890	0.0018	0.031520
72	36.43077314	0.0606	-3.124804	97.429	19.732	0.517	0.00060347	0.0018	0.029772
73	42.21909874	0.0638	-2.393092	95.197	20.490	0.515	0.00057357	0.0018	0.028297
74	28.36758813	0.0554	2.755275	95.595	16.790	0.513	0.00066071	0.0018	0.032596
75	4.77197379	0.0618	-1.279558	92.096	18.836	0.511	0.00059182	0.0018	0.029198
76	46.69939475	0.0619	-1.116902	97.899	18.947	0.510	0.00059111	0.0018	0.029163
77	48.68323978	0.0526	-1.406293	88.928	16.349	0.508	0.00069558	0.0018	0.034317
78	19.51828711	0.0496	-0.588994	85.928	14.654	0.506	0.00073720	0.0018	0.036370
79	2.42414737	0.0538	2.186534	85.668	17.376	0.505	0.00067993	0.0018	0.033544
80	31.62717415	0.0522	-0.354469	86.079	16.205	0.503	0.00070026	0.0018	0.034547
81	31.11522055	0.0595	-2.803925	86.107	18.425	0.502	0.00061471	0.0018	0.030327
82	30.76565662	0.0524	0.587393	87.404	16.184	0.500	0.00069876	0.0018	0.034473
83	56.94332318	0.0537	1.051998	86.097	16.669	0.499	0.00068168	0.0018	0.033631
84	40.76132372	0.0513	-2.472037	84.112	15.802	0.497	0.00071316	0.0018	0.035184
85	35.93324368	0.0557	-1.397619	83.207	18.345	0.496	0.00065655	0.0018	0.032391
86	50.48251722	0.0518	1.302144	79.519	16.916	0.494	0.00070623	0.0018	0.034842
87	0.46127255	0.0529	1.748758	77.844	17.365	0.493	0.00069159	0.0018	0.034120
88	36.26570742	0.0493	2.887000	76.650	16.113	0.492	0.00074178	0.0018	0.036596
89	47.37494387	0.0467	-1.049930	75.180	14.474	0.490	0.00078354	0.0018	0.038656
90	23.78889328	0.0523	-2.431661	74.641	15.187	0.489	0.00070011	0.0018	0.034540
91	3.76698183	0.0523	-2.299578	74.842	16.313	0.488	0.00069973	0.0018	0.034521
92	33.91481428	0.0481	-1.595789	74.403	15.706	0.486	0.00076018	0.0018	0.037504
93	23.47233781	0.0434	-2.342276	73.659	12.577	0.485	0.00084335	0.0018	0.041607
94	22.39345450	0.0458	-0.049777	73.399	13.185	0.484	0.00079940	0.0018	0.039438
95	30.30921126	0.0487	-0.517175	69.045	15.083	0.483	0.00075135	0.0018	0.037068
96	36.17432074	0.0449	0.719269	69.065	14.694	0.482	0.00081516	0.0018	0.040216
97	39.14659119	0.0431	1.175593	69.280	13.122	0.480	0.00084935	0.0018	0.041903
98	33.42077878	0.0432	0.103302	67.724	13.901	0.479	0.00084697	0.0018	0.041785
99	35.72861099	0.0520	0.349168	68.153	17.208	0.478	0.00070324	0.0018	0.034694
100	23.32747973	0.0429	-1.469480	67.576	12.429	0.477	0.00085271	0.0018	0.042069
101	39.49333914	0.0433	2.505167	67.414	13.170	0.476	0.00084412	0.0018	0.041645
102	34.50350787	0.0429	-1.715499	67.153	14.177	0.475	0.00085353	0.0018	0.042109
103	24.06280924	0.0455	-3.053096	66.498	13.268	0.474	0.00080322	0.0018	0.039627
104	46.92511864	0.0399	2.671391	66.174	12.262	0.472	0.00091721	0.0018	0.045251
105	26.67584245	0.0417	-2.387130	66.333	12.957	0.471	0.00087629	0.0018	0.043232
106	28.15601832	0.0483	1.981874	67.820	14.743	0.470	0.00075736	0.0018	0.037364
107	31.41715219	0.0492	2.992995	63.806	15.253	0.469	0.00074354	0.0018	0.036683
108	38.71240387	0.0498	-1.929818	63.026	15.214	0.468	0.00073485	0.0018	0.036254
109	5.13778857	0.0464	0.248306	63.124	14.165	0.467	0.00078901	0.0018	0.038926
110	0.58234846	0.0546	2.857270	62.311	17.905	0.466	0.00067000	0.0018	0.033055
111	28.50062287	0.0457	2.104582	62.187	13.794	0.465	0.00080095	0.0018	0.039515
112	51.76653222	0.0400	-1.434439	62.357	13.309	0.464	0.00091394	0.0018	0.045090
113	51.49054980	0.0426	-0.417211	62.067	14.232	0.463	0.00085812	0.0018	0.042336
114	36.70568402	0.0419	-2.285429	61.971	13.459	0.462	0.00087353	0.0018	0.043096
115	48.92434357	0.0441	-0.142042	61.139	13.818	0.461	0.00083040	0.0018	0.040968
116	44.28489439	0.0346	-2.937372	59.842	11.096	0.460	0.00105788	0.0018	0.052191
117	12.62475935	0.0426	-0.832230	60.540	12.702	0.459	0.00085897	0.0018	0.042378
118	42.08852600	0.0403	1.182113	59.543	12.861	0.458	0.00090815	0.0018	0.044804
119	37.45566336	0.0401	1.695007	57.757	12.296	0.457	0.00091241	0.0018	0.045014
120	1.85389496	0.0392	0.216080	57.553	12.532	0.456	0.00093268	0.0018	0.046014
121	40.04716864	0.0364	-1.319672	58.151	11.118	0.455	0.00100511	0.0018	0.049588
122	43.12689758	0.0408	0.115235	58.008	13.375	0.454	0.00089663	0.0018	0.044235
123	37.53458747	0.0436	2.202100	57.660	13.307	0.453	0.00083907	0.0018	0.041396
124	50.33181836	0.0376	-3.131327	57.517	12.256	0.452	0.00097207	0.0018	0.047958
125	11.53180631	0.0427	-1.973994	57.598	13.014	0.451	0.00085681	0.0018	0.042271
126	35.78632735	0.0427	2.284734	57.571	14.102	0.451	0.00085699	0.0018	0.042280
127	38.02143222	0.0447	-1.508804	57.201	13.651	0.450	0.00081849	0.0018	0.040380
128	26.12759745	0.0396	-2.740923	56.858	12.092	0.449	0.00092350	0.0018	0.045561
129	51.56396238	0.0393	1.938416	56.196	13.123	0.448	0.00093156	0.0018	0.045959
130	4.28449786	0.0336	-2.166586	56.312	10.325	0.447	0.00108718	0.0018	0.053636
131	6.47802818	0.0391	-2.074577	54.072	11.913	0.446	0.00093606	0.0018	0.046181
132	0.21086318	0.0366	-2.214570	51.998	12.011	0.445	0.00099988	0.0018	0.049330
133	38.90492657	0.0303	-2.498653	51.389	9.253	0.444	0.00120664	0.0018	0.059530
134	52.15097574	0.0374	0.459104	49.526	12.331	0.443	0.00097711	0.0018	0.048206
135	23.19964618	0.0364	-2.354808	49.820	10.530	0.443	0.00100586	0.0018	0.049625
136	30.61437024	0.0316	-1.006111	49.397	9.764	0.442	0.00115737	0.0018	0.057099
137	41.61193555	0.0375	0.224682	49.406	11.696	0.441	0.00097647	0.0018	0.048175
138	40.21744757	0.0326	2.419281	49.555	9.990	0.440	0.00112074	0.0018	0.055292
139	45.45278321	0.0355	-2.773568	49.405	11.204	0.440	0.00103098	0.0018	0.050864
140	8.11895206	0.0365	0.445747	49.072	10.986	0.439	0.00100143	0.0018	0.049406
141	33.31033588	0.0322	3.109838	49.131	10.300	0.438	0.00113760	0.0018	0.056124
142	3.23552755	0.0349	0.138870	48.865	11.080	0.437	0.00104716	0.0018	0.051662
143	5.69232861	0.0371	0.361017	49.377	11.347	0.437	0.00098710	0.0018	0.048699
144	24.73208126	0.0348	-2.114744	49.172	10.221	0.436	0.00105087	0.0018	0.051845
145	45.90307095	0.0345	1.881675	49.330	10.751	0.435	0.00106103	0.0018	0.052346
146	14.83322425	0.0403	-0.321362	48.334	12.761	0.434	0.00090762	0.0018	0.044778
147	43.76514326	0.0323	2.174568	48.132	10.530	0.434	0.00113419	0.0018	0.055955
148	58.47670918	0.0380	-0.809887	48.323	11.858	0.433	0.00096385	0.0018	0.047552
149	26.52368773	0.0353	2.556585	48.419	10.938	0.432	0.00103663	0.0018	0.051142
150	41.50367682	0.0331	-2.260548	53.124	10.287	0.431	0.00110637	0.0018	0.054583
151	13.22974757	0.0369	2.967993	47.988	11.288	0.431	0.00099019	0.0018	0.048852
152	49.74709854	0.0357	0.844174	47.306	11.519	0.430	0.00102359	0.0018	0.050499
153	4.84839437	0.0324	0.261933	45.732	9.874	0.429	0.00112953	0.0018	0.055726
154	44.53707826	0.0365	1.530066	45.606	11.618	0.428	0.00100206	0.0018	0.049437
155	8.79524957	0.0357	-2.595397	45.548	10.732	0.428	0.00102458	0.0018	0.050548
156	0.52570537	0.0358	2.243124	45.238	11.767	0.427	0.00102064	0.0018	0.050353
157	38.62859509	0.0354	0.202640	45.026	10.841	0.426	0.00103194	0.0018	0.050911
158	46.45291513	0.0353	-0.373537	44.219	10.798	0.426	0.00103765	0.0018	0.051193
159	55.17823291	0.0353	-0.164953	44.205	11.007	0.425	0.00103716	0.0018	0.051169
160	17.88434129	0.0330	-1.890275	42.829	10.572	0.424	0.00110693	0.0018	0.054611
161	2.01486634	0.0353	-2.517249	42.831	11.322	0.424	0.00103547	0.0018	0.051085
162	13.69923689	0.0289	0.510808	42.471	8.966	0.423	0.00126525	0.0018	0.062422
163	44.32878232	0.0297	1.194334	40.869	9.516	0.423	0.00123169	0.0018	0.060766
164	56.51711310	0.0341	-0.342200	40.680	10.457	0.422	0.00107145	0.0018	0.052860
165	58.27430915	0.0295	-0.035760	40.176	9.264	0.421	0.00123825	0.0018	0.061089
166	36.05789688	0.0278	1.287806	39.450	9.129	0.421	0.00131562	0.0018	0.064906
167	36.67390619	0.0316	0.078256	39.749	10.191	0.420	0.00115599	0.0018	0.057031
168	24.42192366	0.0320	-2.415058	39.704	9.357	0.420	0.00114239	0.0018	0.056360
169	34.63580156	0.0280	0.085160	39.206	9.272	0.419	0.00130677	0.0018	0.064470
170	39.26071411	0.0299	2.509769	38.664	9.111	0.418	0.00122225	0.0018	0.060300
171	37.69724826	0.0337	1.611301	38.755	10.285	0.418	0.00108509	0.0018	0.053533
172	33.66150867	0.0334	-0.999951	38.582	10.831	0.417	0.00109601	0.0018	0.054072
173	19.11779147	0.0318	-1.687977	38.132	9.659	0.417	0.00115180	0.0018	0.056825
174	7.60033172	0.0295	0.415850	38.259	8.995	0.416	0.00123966	0.0018	0.061159
175	9.87495714	0.0284	2.500786	37.744	8.719	0.415	0.00128909	0.0018	0.063598
176	63.23952216	0.0324	2.737423	37.123	9.856	0.415	0.00113036	0.0018	0.055767
177	45.67825563	0.0339	2.491176	37.131	10.641	0.414	0.00107998	0.0018	0.053281
178	47.70567810	0.0291	-0.223235	38.179	9.033	0.414	0.00125852	0.0018	0.062089
179	5.41083929	0.0284	-1.663588	36.941	8.703	0.413	0.00128663	0.0018	0.063476
180	25.91971889	0.0287	1.846791	36.152	8.704	0.413	0.00127279	0.0018	0.062794
181	42.15811918	0.0306	-2.281039	36.028	9.799	0.412	0.00119589	0.0018	0.059000
182	55.25492370	0.0300	0.946512	36.409	9.343	0.412	0.00121949	0.0018	0.060164
183	61.27644569	0.0301	2.808906	36.128	9.369	0.411	0.00121616	0.0018	0.060000
184	32.01589969	0.0322	1.238967	36.095	9.986	0.411	0.00113598	0.0018	0.056044
185	10.96520949	0.0302	-1.364207	36.334	9.125	0.410	0.00121133	0.0018	0.059762
186	12.17568150	0.0289	-2.880064	35.604	8.688	0.410	0.00126381	0.0018	0.062351
187	12.47614164	0.0304	-2.002981	35.415	9.053	0.409	0.00120383	0.0018	0.059391
188	37.30516554	0.0315	2.882361	35.416	9.751	0.409	0.00116116	0.0018	0.057286
189	11.14986292	0.0295	-1.729942	34.915	8.925	0.408	0.00124197	0.0018	0.061273
190	43.68152020	0.0300	-0.657439	34.969	9.809	0.408	0.00122099	0.0018	0.060238
191	21.61268162	0.0271	-0.758973	34.692	7.739	0.407	0.00135164	0.0018	0.066684
192	60.81656231	0.0298	-2.210853	34.150	9.272	0.407	0.00122606	0.0018	0.060488
193	25.47577701	0.0337	2.338720	34.055	10.033	0.406	0.00108711	0.0018	0.053633
194	10.51278615	0.0303	2.195203	37.643	9.098	0.406	0.00120864	0.0018	0.059628
195	38.44516163	0.0297	2.085052	38.335	9.095	0.405	0.00123019	0.0018	0.060692
196	37.90879512	0.0278	0.872650	34.141	8.485	0.405	0.00131628	0.0018	0.064939
197	4.24602914	0.0271	1.552413	33.667	8.322	0.404	0.00135046	0.0018	0.066625
198	6.60640905	0.0250	-2.497777	33.831	7.629	0.404	0.00146118	0.0018	0.072088
199	2.22803936	0.0231	0.934580	33.755	7.420	0.403	0.00158638	0.0018	0.078264
200	34.77483191	0.0284	-0.019018	33.437	9.423	0.403	0.00128646	0.0018	0.063468
201	23.60578754	0.0268	-0.721766	32.861	7.778	0.402	0.00136482	0.0018	0.067334
202	40.48746018	0.0346	-2.473575	32.897	10.611	0.402	0.00105831	0.0018	0.052212
203	31.31954160	0.0285	1.680319	32.055	8.839	0.401	0.00128254	0.0018	0.063275
204	9.73388470	0.0231	-1.551966	31.283	7.143	0.401	0.00158111	0.0018	0.078005
205	10.26674767	0.0305	1.554474	31.367	9.239	0.400	0.00120021	0.0018	0.059213
206	4.43593333	0.0250	0.664560	30.582	7.646	0.400	0.00146094	0.0018	0.072076
207	17.41546457	0.0226	0.784288	33.923	7.263	0.399	0.00161981	0.0018	0.079914
208	27.02680823	0.0229	2.773578	31.104	7.099	0.399	0.00160071	0.0018	0.078972
209	0.92843265	0.0203	-2.385784	31.533	6.594	0.399	0.00179851	0.0018	0.088730
210	0.25852330	0.0298	0.479602	31.517	9.782	0.398	0.00122766	0.0018	0.060567
211	30.55622185	0.0317	-1.073374	30.997	9.790	0.398	0.00115409	0.0018	0.056937
212	1.80182955	0.0264	1.183121	30.850	8.421	0.397	0.00138665	0.0018	0.068411
213	2.55259236	0.0249	-0.806780	31.749	8.070	0.397	0.00146729	0.0018	0.072389
214	49.39830590	0.0244	-2.073897	30.364	7.799	0.396	0.00149783	0.0018	0.073896
215	2.89122995	0.0234	-1.876855	29.926	7.496	0.396	0.00156377	0.0018	0.077149
216	29.37828961	0.0261	1.102983	29.327	8.122	0.395	0.00140003	0.0018	0.069071
217	49.31755681	0.0257	2.039290	29.303	8.173	0.395	0.00142493	0.0018	0.070299
218	1.25267119	0.0263	0.882847	29.314	8.446	0.395	0.00138948	0.0018	0.068551
219	45.41346734	0.0274	-1.133920	29.020	8.639	0.394	0.00133743	0.0018	0.065982
220	0.73589147	0.0270	-1.903306	28.980	8.801	0.394	0.00135614	0.0018	0.066906
221	0.97396956	0.0282	-0.308956	29.083	9.139	0.393	0.00129580	0.0018	0.063929
222	51.11186060	0.0256	1.584946	28.711	8.472	0.393	0.00142939	0.0018	0.070519
223	3.67314486	0.0220	-0.456523	28.577	6.885	0.393	0.00166287	0.0018	0.082038
224	38.76855344	0.0253	-1.653969	28.591	7.743	0.392	0.00144322	0.0018	0.071202
225	38.11952261	0.0257	1.120183	28.302	7.866	0.392	0.00142092	0.0018	0.070101
226	33.21972321	0.0233	3.131852	27.978	7.445	0.391	0.00156763	0.0018	0.077339
227	46.20322170	0.0257	0.320434	28.139	7.941	0.391	0.00142251	0.0018	0.070180
228	20.60112567	0.0243	-1.378156	27.820	6.902	0.391	0.00150721	0.0018	0.074359
229	4.74495875	0.0188	2.058356	27.698	5.742	0.390	0.00194100	0.0018	0.095760
230	0.35391741	0.0208	-0.019539	27.900	6.840	0.390	0.00175577	0.0018	0.086622
231	2.76733466	0.0235	-0.127770	26.980	7.547	0.389	0.00155895	0.0018	0.076911
232	6.53365834	0.0227	-2.487343	26.909	6.922	0.389	0.00161056	0.0018	0.079457
233	0.64062788	0.0269	0.310362	26.778	8.794	0.389	0.00136151	0.0018	0.067171
234	9.37051190	0.0233	-2.107967	26.927	7.191	0.388	0.00156815	0.0018	0.077365
235	1.02834033	0.0244	1.647138	26.482	7.895	0.388	0.00149735	0.0018	0.073872
236	26.89064078	0.0239	-3.122176	26.398	7.413	0.388	0.00153257	0.0018	0.075610
237	3.87769001	0.0211	0.040501	26.334	6.551	0.387	0.00173618	0.0018	0.085655
238	7.43070769	0.0203	0.630492	25.747	6.205	0.387	0.00179912	0.0018	0.088760
239	34.42866631	0.0222	2.460142	24.702	7.345	0.387	0.00164468	0.0018	0.081141
240	40.43962692	0.0216	-1.060249	24.527	6.633	0.386	0.00169224	0.0018	0.083487
241	22.57624701	0.0208	0.065856	24.397	6.007	0.386	0.00175753	0.0018	0.086708
242	36.82872074	0.0230	-1.503019	24.518	7.319	0.386	0.00159389	0.0018	0.078635
243	16.33777178	0.0240	-1.131172	24.328	7.806	0.385	0.00152335	0.0018	0.075155
244	31.16891776	0.0215	1.767504	24.087	6.668	0.385	0.00169899	0.0018	0.083820
245	11.42359171	0.0252	1.199352	24.080	7.660	0.385	0.00145320	0.0018	0.071694
246	47.13341369	0.0236	-0.124016	24.083	7.277	0.384	0.00155155	0.0018	0.076546
247	13.54322314	0.0229	2.658390	24.085	7.082	0.384	0.00159865	0.0018	0.078870
248	35.55563092	0.0196	-2.123409	23.651	6.495	0.384	0.00187059	0.0018	0.092286
249	13.02077984	0.0235	1.663568	23.703	7.128	0.383	0.00155506	0.0018	0.076719
250	13.96438535	0.0220	-2.280912	22.880	6.835	0.383	0.00166503	0.0018	0.082145
251	41.40289345	0.0209	3.137951	22.953	6.487	0.383	0.00175205	0.0018	0.086438
252	49.07673843	0.0244	-2.456199	22.807	7.696	0.382	0.00149945	0.0018	0.073976
253	30.20553192	0.0217	0.537286	22.761	6.737	0.382	0.00168433	0.0018	0.083097
254	34.91030872	0.0226	-0.734782	22.770	7.493	0.382	0.00161858	0.0018	0.079853
255	47.03581973	0.0234	-2.563703	22.363	7.204	0.381	0.00156432	0.0018	0.077176
256	47.41705697	0.0242	2.839846	22.221	7.520	0.381	0.00150938	0.0018	0.074466
257	47.50847960	0.0226	1.559252	24.089	7.025	0.381	0.00161850	0.0018	0.079849
258	4.20329889	0.0213	-1.265431	22.256	6.556	0.380	0.00171665	0.0018	0.084691
259	12.70072469	0.0224	2.389245	22.209	6.711	0.380	0.00163054	0.0018	0.080443
260	31.81995282	0.0219	-1.054143	22.228	6.781	0.380	0.00167313	0.0018	0.082544
261	31.71950759	0.0214	0.950026	22.701	6.636	0.380	0.00170978	0.0018	0.084352
262	0.85682733	0.0266	-3.059122	22.096	8.632	0.379	0.00137717	0.0018	0.067943
263	0.80601584	0.0261	-0.790590	23.090	8.502	0.379	0.00140069	0.0018	0.069103
264	22.21667112	0.0221	-0.385565	21.879	6.354	0.379	0.00165585	0.0018	0.081692
265	52.75383913	0.0209	0.498135	21.968	6.807	0.378	0.00175236	0.0018	0.086453
266	52.65080795	0.0222	2.350239	23.095	7.247	0.378	0.00164622	0.0018	0.081217
267	50.60683837	0.0200	2.855248	22.167	6.550	0.378	0.00182826	0.0018	0.090198
268	55.38957610	0.0219	-2.763173	22.256	6.805	0.377	0.00166825	0.0018	0.082304
269	42.43013180	0.0209	2.238324	22.567	6.799	0.377	0.00174633	0.0018	0.086156
270	51.28967512	0.0193	2.887068	22.102	6.400	0.377	0.00189959	0.0018	0.093717
271	6.87467892	0.0180	-2.239736	22.285	5.500	0.377	0.00202796	0.0018	0.100050
272	27.89154287	0.0190	-1.099087	21.705	5.852	0.376	0.00192367	0.0018	0.094905
273	15.69482867	0.0217	0.795538	21.361	7.046	0.376	0.00168953	0.0018	0.083354
274	59.99175555	0.0204	2.068109	21.403	6.352	0.376	0.00179186	0.0018	0.088402
275	1.43060743	0.0193	1.389329	21.419	6.143	0.375	0.00189922	0.0018	0.093698
276	7.88269093	0.0190	3.014362	21.152	5.749	0.375	0.00192529	0.0018	0.094985
277	28.72512485	0.0193	-0.178885	20.720	5.860	0.375	0.00189443	0.0018	0.093463
278	36.12227881	0.0229	-2.118113	20.561	7.520	0.375	0.00159471	0.0018	0.078675
279	22.81504783	0.0199	-3.039617	20.542	5.750	0.374	0.00183830	0.0018	0.090693
280	6.37550952	0.0187	-0.925882	20.477	5.692	0.374	0.00196033	0.0018	0.096714
281	46.54387003	0.0211	2.218654	20.190	6.450	0.374	0.00173204	0.0018	0.085451
282	24.37388109	0.0152	-2.214723	20.149	4.430	0.373	0.00241189	0.0018	0.118992
283	33.46123131	0.0235	-2.294139	20.087	7.583	0.373	0.00155552	0.0018	0.076742
284	49.17370621	0.0189	0.228564	20.128	5.986	0.373	0.00193487	0.0018	0.095457
285	41.08737047	0.0170	0.628864	20.109	5.263	0.373	0.00215069	0.0018	0.106105
286	13.78391171	0.0197	3.009144	20.960	6.129	0.372	0.00185270	0.0018	0.091404
287	21.08967262	0.0190	-1.634411	19.843	5.410	0.372	0.00192773	0.0018	0.095105
288	11.22290930	0.0210	1.054803	19.715	6.359	0.372	0.00174519	0.0018	0.086099
289	39.03995700	0.0198	-2.285503	19.470	6.051	0.372	0.00184343	0.0018	0.090946
290	17.58185336	0.0201	-2.966942	19.133	6.449	0.371	0.00182073	0.0018	0.089826
291	28.31088805	0.0223	2.359881	19.120	6.771	0.371	0.00164126	0.0018	0.080972
292	45.53528683	0.0223	-1.372049	19.211	7.033	0.371	0.00164119	0.0018	0.080969
293	32.56773731	0.0215	-1.834505	19.279	6.661	0.370	0.00170367	0.0018	0.084051
294	33.71421295	0.0161	-2.366747	19.426	5.216	0.370	0.00227865	0.0018	0.112418
295	49.53520923	0.0191	-0.048301	19.374	6.140	0.370	0.00191248	0.0018	0.094353
296	36.92969185	0.0190	0.765084	19.023	6.026	0.370	0.00192351	0.0018	0.094897
297	51.92504430	0.0185	2.000188	19.647	6.131	0.369	0.00197616	0.0018	0.097494
298	37.09041444	0.0193	-0.912555	19.703	6.068	0.369	0.00189101	0.0018	0.093294
299	1.58875692	0.0234	2.477377	19.055	7.450	0.369	0.00156112	0.0018	0.077018
300	46.30228789	0.0201	-0.111051	18.831	6.181	0.369	0.00182164	0.0018	0.089871
